"","Suburb","Address","Rooms","Type","Price","Method","SellerG","Date","Distance","Postcode","Bedroom2","Bathroom","Car","Landsize","BuildingArea","YearBuilt","CouncilArea","Lattitude","Longtitude","Regionname","Propertycount","Label","Code","ave_house_transfers","ave_registered_vehicles","ratio_less_five_years_car_age","ave_total_jobs","category","occupation"
"501","Albert Park","97 Page St",3,"h",3010000,"S","Greg","18/03/2017",3.3,3206,3,2,0,147,146,1890,"Port Phillip City Council",-37.8473,144.9551,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"502","Albert Park","36 Ashworth St",3,"h",NA,"SP","Marshall","18/06/2016",3.3,3206,3,1,0,173,NA,NA,"Port Phillip City Council",-37.8482,144.9513,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"503","Albert Park","36 Ashworth St",3,"h",NA,"SP","Marshall","18/06/2016",3.3,3206,3,1,0,173,NA,NA,"Port Phillip City Council",-37.8482,144.9513,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"504","Albert Park","36 Ashworth St",3,"h",NA,"SP","Marshall","18/06/2016",3.3,3206,3,1,0,173,NA,NA,"Port Phillip City Council",-37.8482,144.9513,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"505","Albert Park","55 Withers St",4,"h",2800000,"VB","Cayzer","18/06/2016",3.3,3206,4,3,1,327,254,1910,"Port Phillip City Council",-37.8467,144.9475,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"506","Albert Park","55 Withers St",4,"h",2800000,"VB","Cayzer","18/06/2016",3.3,3206,4,3,1,327,254,1910,"Port Phillip City Council",-37.8467,144.9475,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"507","Albert Park","55 Withers St",4,"h",2800000,"VB","Cayzer","18/06/2016",3.3,3206,4,3,1,327,254,1910,"Port Phillip City Council",-37.8467,144.9475,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"508","Albert Park","18 Herbert St",3,"h",NA,"SN","Cayzer","19/11/2016",3.3,3206,3,1,0,169,NA,NA,"Port Phillip City Council",-37.8448,144.9578,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"509","Albert Park","18 Herbert St",3,"h",NA,"SN","Cayzer","19/11/2016",3.3,3206,3,1,0,169,NA,NA,"Port Phillip City Council",-37.8448,144.9578,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"510","Albert Park","18 Herbert St",3,"h",NA,"SN","Cayzer","19/11/2016",3.3,3206,3,1,0,169,NA,NA,"Port Phillip City Council",-37.8448,144.9578,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"511","Albert Park","10/140 Kerferd Rd",2,"u",647000,"S","Greg","22/05/2016",3.3,3206,2,1,1,0,NA,NA,"Port Phillip City Council",-37.846,144.9542,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"512","Albert Park","10/140 Kerferd Rd",2,"u",647000,"S","Greg","22/05/2016",3.3,3206,2,1,1,0,NA,NA,"Port Phillip City Council",-37.846,144.9542,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"513","Albert Park","10/140 Kerferd Rd",2,"u",647000,"S","Greg","22/05/2016",3.3,3206,2,1,1,0,NA,NA,"Port Phillip City Council",-37.846,144.9542,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"514","Albert Park","9 Merton Pl",3,"h",NA,"SP","Marshall","22/05/2016",3.3,3206,3,2,1,122,NA,NA,"Port Phillip City Council",-37.845,144.9545,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"515","Albert Park","9 Merton Pl",3,"h",NA,"SP","Marshall","22/05/2016",3.3,3206,3,2,1,122,NA,NA,"Port Phillip City Council",-37.845,144.9545,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"516","Albert Park","9 Merton Pl",3,"h",NA,"SP","Marshall","22/05/2016",3.3,3206,3,2,1,122,NA,NA,"Port Phillip City Council",-37.845,144.9545,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"517","Albert Park","55 Merton St",3,"h",2100000,"SP","Marshall","23/04/2016",3.3,3206,2,1,1,120,123,1900,"Port Phillip City Council",-37.8427,144.9546,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"518","Albert Park","55 Merton St",3,"h",2100000,"SP","Marshall","23/04/2016",3.3,3206,2,1,1,120,123,1900,"Port Phillip City Council",-37.8427,144.9546,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"519","Albert Park","55 Merton St",3,"h",2100000,"SP","Marshall","23/04/2016",3.3,3206,2,1,1,120,123,1900,"Port Phillip City Council",-37.8427,144.9546,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"520","Albert Park","16 Dinsdale St",3,"h",NA,"S","Greg","24/09/2016",3.3,3206,3,2,1,241,119,1990,"Port Phillip City Council",-37.8452,144.9518,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"521","Albert Park","16 Dinsdale St",3,"h",NA,"S","Greg","24/09/2016",3.3,3206,3,2,1,241,119,1990,"Port Phillip City Council",-37.8452,144.9518,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"522","Albert Park","16 Dinsdale St",3,"h",NA,"S","Greg","24/09/2016",3.3,3206,3,2,1,241,119,1990,"Port Phillip City Council",-37.8452,144.9518,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"523","Albert Park","51 Graham St",2,"h",NA,"PI","Marshall","24/09/2016",3.3,3206,2,2,1,225,NA,NA,"Port Phillip City Council",-37.8441,144.9479,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"524","Albert Park","51 Graham St",2,"h",NA,"PI","Marshall","24/09/2016",3.3,3206,2,2,1,225,NA,NA,"Port Phillip City Council",-37.8441,144.9479,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"525","Albert Park","51 Graham St",2,"h",NA,"PI","Marshall","24/09/2016",3.3,3206,2,2,1,225,NA,NA,"Port Phillip City Council",-37.8441,144.9479,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"526","Albert Park","143 Kerferd Rd",7,"h",NA,"SN","hockingstuart","24/09/2016",3.3,3206,7,7,0,435,NA,NA,"Port Phillip City Council",-37.8473,144.9539,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"527","Albert Park","143 Kerferd Rd",7,"h",NA,"SN","hockingstuart","24/09/2016",3.3,3206,7,7,0,435,NA,NA,"Port Phillip City Council",-37.8473,144.9539,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"528","Albert Park","143 Kerferd Rd",7,"h",NA,"SN","hockingstuart","24/09/2016",3.3,3206,7,7,0,435,NA,NA,"Port Phillip City Council",-37.8473,144.9539,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"529","Albert Park","49 Page St",3,"h",2e+06,"PI","Marshall","24/09/2016",3.3,3206,3,1,1,238,131,1890,"Port Phillip City Council",-37.8461,144.9528,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"530","Albert Park","49 Page St",3,"h",2e+06,"PI","Marshall","24/09/2016",3.3,3206,3,1,1,238,131,1890,"Port Phillip City Council",-37.8461,144.9528,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"531","Albert Park","49 Page St",3,"h",2e+06,"PI","Marshall","24/09/2016",3.3,3206,3,1,1,238,131,1890,"Port Phillip City Council",-37.8461,144.9528,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"532","Albert Park","13/52 Moubray St",1,"u",442500,"S","Marshall","25/02/2017",3.3,3206,1,1,0,0,34,1970,"Port Phillip City Council",-37.8421,144.9517,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"533","Albert Park","13/52 Moubray St",1,"u",442500,"S","Marshall","25/02/2017",3.3,3206,1,1,0,0,34,1970,"Port Phillip City Council",-37.8421,144.9517,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"534","Albert Park","13/52 Moubray St",1,"u",442500,"S","Marshall","25/02/2017",3.3,3206,1,1,0,0,34,1970,"Port Phillip City Council",-37.8421,144.9517,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"535","Albert Park","115 Page St",4,"h",4735000,"S","Marshall","25/02/2017",3.3,3206,4,2,1,330,207,1910,"Port Phillip City Council",-37.8477,144.9558,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"536","Albert Park","115 Page St",4,"h",4735000,"S","Marshall","25/02/2017",3.3,3206,4,2,1,330,207,1910,"Port Phillip City Council",-37.8477,144.9558,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"537","Albert Park","115 Page St",4,"h",4735000,"S","Marshall","25/02/2017",3.3,3206,4,2,1,330,207,1910,"Port Phillip City Council",-37.8477,144.9558,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"538","Albert Park","32 Page St",2,"h",1340000,"S","Greg","25/02/2017",3.3,3206,2,1,0,136,NA,NA,"Port Phillip City Council",-37.846,144.9517,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"539","Albert Park","32 Page St",2,"h",1340000,"S","Greg","25/02/2017",3.3,3206,2,1,0,136,NA,NA,"Port Phillip City Council",-37.846,144.9517,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"540","Albert Park","32 Page St",2,"h",1340000,"S","Greg","25/02/2017",3.3,3206,2,1,0,136,NA,NA,"Port Phillip City Council",-37.846,144.9517,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"541","Albert Park","34 Richardson St",3,"h",1801000,"S","hockingstuart","25/02/2017",3.3,3206,3,1,1,202,NA,NA,"Port Phillip City Council",-37.8429,144.9493,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"542","Albert Park","34 Richardson St",3,"h",1801000,"S","hockingstuart","25/02/2017",3.3,3206,3,1,1,202,NA,NA,"Port Phillip City Council",-37.8429,144.9493,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"543","Albert Park","34 Richardson St",3,"h",1801000,"S","hockingstuart","25/02/2017",3.3,3206,3,1,1,202,NA,NA,"Port Phillip City Council",-37.8429,144.9493,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"544","Albert Park","2b Dundas Pl",3,"h",1532000,"S","Chisholm","26/07/2016",3.3,3206,3,3,1,0,NA,NA,"Port Phillip City Council",-37.8415,144.9585,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"545","Albert Park","2b Dundas Pl",3,"h",1532000,"S","Chisholm","26/07/2016",3.3,3206,3,3,1,0,NA,NA,"Port Phillip City Council",-37.8415,144.9585,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"546","Albert Park","2b Dundas Pl",3,"h",1532000,"S","Chisholm","26/07/2016",3.3,3206,3,3,1,0,NA,NA,"Port Phillip City Council",-37.8415,144.9585,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"547","Albert Park","22 Greig St",3,"h",3755000,"S","Greg","26/07/2016",3.3,3206,3,2,2,325,NA,NA,"Port Phillip City Council",-37.8413,144.95,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"548","Albert Park","22 Greig St",3,"h",3755000,"S","Greg","26/07/2016",3.3,3206,3,2,2,325,NA,NA,"Port Phillip City Council",-37.8413,144.95,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"549","Albert Park","22 Greig St",3,"h",3755000,"S","Greg","26/07/2016",3.3,3206,3,2,2,325,NA,NA,"Port Phillip City Council",-37.8413,144.95,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"550","Albert Park","27 Barrett St",4,"h",2140000,"S","Greg","27/06/2016",3.3,3206,3,2,1,183,145,1880,"Port Phillip City Council",-37.8434,144.9495,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"551","Albert Park","27 Barrett St",4,"h",2140000,"S","Greg","27/06/2016",3.3,3206,3,2,1,183,145,1880,"Port Phillip City Council",-37.8434,144.9495,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"552","Albert Park","27 Barrett St",4,"h",2140000,"S","Greg","27/06/2016",3.3,3206,3,2,1,183,145,1880,"Port Phillip City Council",-37.8434,144.9495,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
"553","Albert Park","3 Faussett St",2,"u",1810000,"PI","Marshall","27/06/2016",3.3,3206,NA,NA,NA,NA,NA,NA,"Port Phillip City Council",NA,NA,"Southern Metropolitan",3280,"Port Phillip","25900",646,88193.3333333333,0.48,101341.666666667,"professional, scientific and technical services","Professionals "
